QualifiedApiName,Label,KeyPrefix,DurableId,NamespacePrefix,IsCustomizable,IsCustomSetting
Tag__Feed,フィード: タグ,0D5,01IdL00000BAzdN.Feed,,false,false
Tag__History,履歴: タグ,017,01IdL00000BAzdN.History,,false,false
Tag__Share,共有: タグ,02c,01IdL00000BAzdN.Share,,false,false
Task,ToDo,00T,Task,,true,false
TaskChangeEvent,ToDo 変更イベント,1CE,TaskChangeEvent,,false,false
TaskFeed,ToDoフィード,0D5,TaskFeed,,false,false
TaskPriority,ToDo の優先度値,,TaskPriority,,false,false
TaskStatus,ToDo の状況値,,TaskStatus,,false,false
TechActionPlan__c,対応施策,a08,01IdL00000BL5sn,,true,false
TechActionPlan__Share,共有: 対応施策,02c,01IdL00000BL5sn.Share,,false,false
TenantUsageEntitlement,Tenant Usage Entitlements,0UT,TenantUsageEntitlement,,false,false
Testcase__c,テストケース,a0A,01IdL00000BLRjd,,true,false
Testcase__Share,共有: テストケース,02c,01IdL00000BLRjd.Share,,false,false
TestSuite__c,テストスイート,a0X,01IdL00000BNw9p,,true,false
TestSuite__ChangeEvent,変更イベント: テストスイート,1CE,01IdL00000BNw9p.ChangeEvent,,false,false
TestSuite__Feed,フィード: テストスイート,0D5,01IdL00000BNw9p.Feed,,false,false
TestSuite__History,履歴: テストスイート,017,01IdL00000BNw9p.History,,false,false
TestSuite__Share,共有: テストスイート,02c,01IdL00000BNw9p.Share,,false,false
TestSuiteMembership,テストスイートメンバーシップ,0Hd,TestSuiteMembership,,false,false
ThirdPartyAccountLink,サードパーティアカウントのリンク,0Jr,ThirdPartyAccountLink,,false,false
ThreatDetectionFeedback,脅威検出フィードバック,0hY,ThreatDetectionFeedback,,false,false
ThreatDetectionFeedbackFeed,脅威検出フィードバックフィード,0D5,ThreatDetectionFeedbackFeed,,false,false
TimeSlot,時間枠,0Gj,TimeSlot,,true,false
TimeSlotChangeEvent,時間枠 変更イベント,1CE,TimeSlotChangeEvent,,false,false
TimeSlotHistory,時間枠履歴,017,TimeSlotHistory,,false,false
TodayGoal,Goals,0Jz,TodayGoal,,false,false
TodayGoalChangeEvent,Goals 変更イベント,1CE,TodayGoalChangeEvent,,false,false
TodayGoalShare,Goals 共有,02c,TodayGoalShare,,false,false
Topic,トピック,0TO,Topic,,false,false
TopicAssignment,トピックの割り当て,0FT,TopicAssignment,,false,false
TopicFeed,トピックフィード,0D5,TopicFeed,,false,false
TopicLocalization,翻訳,01j,TopicLocalization,,false,false
TopicUserEvent,トピックユーザーの行動,0te,TopicUserEvent,,false,false
TransactionSecurityPolicy,Transaction Security Policy,0NI,TransactionSecurityPolicy,,false,false
Translation,言語翻訳,01h,Translation,,false,false
UiFormulaCriterion,UI 数式条件,0Gp,UiFormulaCriterion,,false,false
UiFormulaRule,UI 数式ルール,09t,UiFormulaRule,,false,false
UndecidedEventRelation,未決定行動リレーション,,UndecidedEventRelation,,false,false
UniversalAnomalyEvent,ユニバーサル異常イベント,1f1,UniversalAnomalyEvent,,false,false
UniversalAnomalyEventStore,ユニバーサル異常イベントストア,1f2,UniversalAnomalyEventStore,,false,false
UniversalAnomalyEventStoreFeed,ユニバーサル異常イベントストアフィード,0D5,UniversalAnomalyEventStoreFeed,,false,false
UnstructuredStorageSpace,UnstructuredStorageSpace,1GU,UnstructuredStorageSpace,,true,false
UnstructuredStorageSpaceShare,UnstructuredStorageSpace 共有,02c,UnstructuredStorageSpaceShare,,false,false
UriEvent,URI イベント,0Uw,UriEvent,,false,false
UriEventStream,URI Event Stream,0Ux,UriEventStream,,false,false
User,ユーザー,005,User,,true,false
UserAppInfo,最後に使用したアプリケーション,0Ds,UserAppInfo,,false,false
UserAppInfoChangeEvent,最後に使用したアプリケーション 変更イベント,1CE,UserAppInfoChangeEvent,,false,false
UserAppMenuCustomization,UserAppMenuCustomization,0Nw,UserAppMenuCustomization,,false,false
UserAppMenuCustomizationShare,UserAppMenuCustomization 共有,02c,UserAppMenuCustomizationShare,,false,false
UserAppMenuItem,アプリケーション,07p,UserAppMenuItem,,false,false
UserChangeEvent,ユーザー 変更イベント,1CE,UserChangeEvent,,false,false
UserDefinedLabel,表示ラベル,0vm,UserDefinedLabel,,false,false
UserDefinedLabelAssignment,表示ラベルの割り当て,0vn,UserDefinedLabelAssignment,,false,false
UserDefinedLabelAssignmentShare,表示ラベルの割り当て 共有,02c,UserDefinedLabelAssignmentShare,,false,false
UserDefinedLabelShare,表示ラベル 共有,02c,UserDefinedLabelShare,,false,false
UserEmailPreferredPerson,ユーザーメールアドレス優先ユーザー,0UV,UserEmailPreferredPerson,,false,false
UserEmailPreferredPersonChangeEvent,ユーザーメールアドレス優先ユーザー 変更イベント,1CE,UserEmailPreferredPersonChangeEvent,,false,false
UserEmailPreferredPersonShare,ユーザーメールアドレス優先ユーザー 共有,02c,UserEmailPreferredPersonShare,,false,false
UserEntityAccess,ユーザーエンティティアクセス権,07u,UserEntityAccess,,false,false
UserFeed,ユーザーフィード,0D5,UserFeed,,false,false
UserFieldAccess,ユーザー項目アクセス権,4fp,UserFieldAccess,,false,false
UserHistory,ユーザー履歴,017,UserHistory,,false,false
UserLicense,ユーザーライセンス,100,UserLicense,,false,false
UserListView,ユーザーリストビュー,0Na,UserListView,,false,false
UserListViewCriterion,ユーザーリストビュー条件,0JU,UserListViewCriterion,,false,false
UserLocalWebServerIdentity,ユーザーのローカル Web サーバー ID,1I9,UserLocalWebServerIdentity,,false,false
UserLocalWebServerIdentityShare,ユーザーのローカル Web サーバー ID 共有,02c,UserLocalWebServerIdentityShare,,false,false
UserLogin,ユーザーログイン,0Yw,UserLogin,,false,false
UserPackageLicense,ユーザーパッケージライセンス,051,UserPackageLicense,,false,false
UserPermissionAccess,ユーザー権限アクセス,0up,UserPermissionAccess,,false,false
UserPreference,User Preference,03u,UserPreference,,false,false
UserPrioritizedRecord,ユーザー優先レコード,2g0,UserPrioritizedRecord,,false,false
UserPrioritizedRecordShare,ユーザー優先レコード 共有,02c,UserPrioritizedRecordShare,,false,false
UserProvAccount,ユーザープロビジョニングアカウント,0Ni,UserProvAccount,,false,false
UserProvAccountStaging,ユーザープロビジョニングアカウントのステージング,0HY,UserProvAccountStaging,,false,false
UserProvisioningConfig,ユーザープロビジョニング設定,0Je,UserProvisioningConfig,,false,false
UserProvisioningLog,ユーザープロビジョニングのログ,0Hs,UserProvisioningLog,,false,false
UserProvisioningRequest,ユーザープロビジョニング要求,0HP,UserProvisioningRequest,,true,false
UserProvisioningRequestShare,ユーザープロビジョニング要求 共有,02c,UserProvisioningRequestShare,,false,false
UserProvMockTarget,ユーザープロビジョニングの疑似ターゲット,0HX,UserProvMockTarget,,false,false
UserRecordAccess,ユーザーレコードアクセス,,UserRecordAccess,,false,false
UserRole,ロール,00E,UserRole,,false,false
UserServicePresence,ユーザープレゼンス,0R1,UserServicePresence,,true,false
UserServicePresenceChangeEvent,ユーザープレゼンス 変更イベント,1CE,UserServicePresenceChangeEvent,,false,false
UserServicePresenceShare,ユーザープレゼンス 共有,02c,UserServicePresenceShare,,false,false
UserSetupEntityAccess,ユーザー設定エンティティアクセス,0g2,UserSetupEntityAccess,,false,false
UserShare,ユーザー共有,0N2,UserShare,,false,false
UserSharedFeature,ユーザー共有機能,2US,UserSharedFeature,,false,false
VendorCallCenterStatusMap,ベンダーコールセンター状況の対応付け,6oM,VendorCallCenterStatusMap,,false,false
VerificationHistory,ID 検証履歴,0Qt,VerificationHistory,,false,false
VisualforceAccessMetrics,Visualforce Access Metrics,0OP,VisualforceAccessMetrics,,false,false
VoiceCall,音声通話,0LQ,VoiceCall,,true,false
VoiceCallChangeEvent,音声通話 変更イベント,1CE,VoiceCallChangeEvent,,false,false
VoiceCallFeed,音声通話フィード,0D5,VoiceCallFeed,,false,false
VoiceCallMetrics,音声通話メトリクス,0il,VoiceCallMetrics,,false,false
VoiceCallRecording,Voice Call Recording,0Ox,VoiceCallRecording,,false,false
VoiceCallRecordingChangeEvent,Voice Call Recording 変更イベント,1CE,VoiceCallRecordingChangeEvent,,false,false
VoiceCallShare,音声通話共有,02c,VoiceCallShare,,false,false
VoiceChnlInteractionEvent,音声チャネルインタラクションイベント,0gD,VoiceChnlInteractionEvent,,false,false
VoiceChnlInteractionEventShare,音声チャネルインタラクションイベント 共有,02c,VoiceChnlInteractionEventShare,,false,false
VoiceChnlIntrctnDtlEvent,音声チャネルインタラクションの詳細イベント,0gK,VoiceChnlIntrctnDtlEvent,,false,false
VoiceMailGreeting2,音声メール挨拶,1by,VoiceMailGreeting2,,false,false
VoiceMailGreeting2Rep,音声メール挨拶担当者,1eN,VoiceMailGreeting2Rep,,false,false
VoiceMailGreeting2RepShare,音声メール挨拶担当者 共有,02c,VoiceMailGreeting2RepShare,,false,false
VoiceMailGreeting2Share,音声メール挨拶 共有,02c,VoiceMailGreeting2Share,,false,false
VoiceVendorInfo,Voice Vendor Infos,0L1,VoiceVendorInfo,,false,false
Vote,投票,083,Vote,,false,false
Waitlist,待機リスト,11w,Waitlist,,true,false
WaitlistFeed,__MISSING LABEL__ PropertyFile - val Waitlist not found in section StandardFeedLabel,0D5,WaitlistFeed,,false,false
WaitlistHistory,待機リスト履歴,017,WaitlistHistory,,false,false
WaitlistParticipant,待機リスト参加者,12o,WaitlistParticipant,,true,false
WaitlistParticipantFeed,__MISSING LABEL__ PropertyFile - val WaitlistParticipant not found in section StandardFeedLabel,0D5,WaitlistParticipantFeed,,false,false
WaitlistParticipantHistory,待機リスト参加者履歴,017,WaitlistParticipantHistory,,false,false
WaitlistServiceResource,待機リストサービスリソース,11y,WaitlistServiceResource,,true,false
WaitlistServiceResourceFeed,__MISSING LABEL__ PropertyFile - val WaitlistServiceResource not found in section StandardFeedLabel,0D5,WaitlistServiceResourceFeed,,false,false
WaitlistServiceResourceHistory,待機リストサービスリソース履歴,017,WaitlistServiceResourceHistory,,false,false
WaitlistShare,待機リスト 共有,02c,WaitlistShare,,false,false
WaitlistWorkType,待機リスト作業種別,12e,WaitlistWorkType,,true,false
WaitlistWorkTypeFeed,__MISSING LABEL__ PropertyFile - val WaitlistWorkType not found in section StandardFeedLabel,0D5,WaitlistWorkTypeFeed,,false,false
WaitlistWorkTypeHistory,待機リスト作業種別履歴,017,WaitlistWorkTypeHistory,,false,false
WaveAutoInstallRequest,Wave 自動インストール要求,0UZ,WaveAutoInstallRequest,,false,false
WaveAutoInstallRequestChangeEvent,Wave 自動インストール要求 変更イベント,1CE,WaveAutoInstallRequestChangeEvent,,false,false
WaveCompatibilityCheckItem,Wave 互換チェック項目,0OZ,WaveCompatibilityCheckItem,,false,false
WebCart,カート,0a6,WebCart,,true,false
WebCartAdjustmentBasis,Cart Adjustment Basis,4rO,WebCartAdjustmentBasis,,true,false
WebCartAdjustmentBasisChangeEvent,Cart Adjustment Basis 変更イベント,1CE,WebCartAdjustmentBasisChangeEvent,,false,false
WebCartAdjustmentGroup,カート調整グループ,0m9,WebCartAdjustmentGroup,,true,false
WebCartAdjustmentGroupChangeEvent,カート調整グループ 変更イベント,1CE,WebCartAdjustmentGroupChangeEvent,,false,false
WebCartChangeEvent,カート 変更イベント,1CE,WebCartChangeEvent,,false,false
WebCartCredit,Web カートクレジット,1Rq,WebCartCredit,,true,false
WebCartHistory,カート履歴,017,WebCartHistory,,false,false
WebCartShare,カート 共有,02c,WebCartShare,,false,false
WebLink,カスタムボタンまたはカスタムリンク,00b,WebLink,,false,false
WebLinkLocalization,カスタムリンクのローカライズ,01j,WebLinkLocalization,,false,false
WebStore,ストア,0ZE,WebStore,,true,false
WebStoreBuyerGroup,ストアバイヤーグループ,0cD,WebStoreBuyerGroup,,true,false
WebStoreBuyerGroupChangeEvent,ストアバイヤーグループ 変更イベント,1CE,WebStoreBuyerGroupChangeEvent,,false,false
WebStoreCatalog,ストアカタログ,0Zp,WebStoreCatalog,,true,false
WebStoreCatalogChangeEvent,ストアカタログ 変更イベント,1CE,WebStoreCatalogChangeEvent,,false,false
WebStoreCatalogHistory,店舗カタログ履歴,017,WebStoreCatalogHistory,,false,false
WebStoreChangeEvent,ストア 変更イベント,1CE,WebStoreChangeEvent,,false,false
WebStoreInventorySource,Web ストア在庫ソース,10t,WebStoreInventorySource,,true,false
WebStoreShare,ストア 共有,02c,WebStoreShare,,false,false
WorkOrder,作業指示,0WO,WorkOrder,,true,false
WorkOrderChangeEvent,作業指示 変更イベント,1CE,WorkOrderChangeEvent,,false,false
WorkOrderFeed,作業指示フィード,0D5,WorkOrderFeed,,false,false
WorkOrderHistory,作業指示履歴,017,WorkOrderHistory,,false,false
WorkOrderLineItem,作業指示品目,1WL,WorkOrderLineItem,,true,false
WorkOrderLineItemChangeEvent,作業指示品目 変更イベント,1CE,WorkOrderLineItemChangeEvent,,false,false
WorkOrderLineItemFeed,作業指示品目名フィード,0D5,WorkOrderLineItemFeed,,false,false
WorkOrderLineItemHistory,作業指示品目履歴,017,WorkOrderLineItemHistory,,false,false
WorkOrderLineItemStatus,作業指示品目の状況値,,WorkOrderLineItemStatus,,false,false
WorkOrderShare,作業指示 共有,02c,WorkOrderShare,,false,false
WorkOrderStatus,作業指示の状況値,,WorkOrderStatus,,false,false
WorkPlan,作業プラン,0gq,WorkPlan,,true,false
WorkPlanChangeEvent,作業プラン 変更イベント,1CE,WorkPlanChangeEvent,,false,false
WorkPlanFeed,作業プランフィード,0D5,WorkPlanFeed,,false,false
WorkPlanHistory,作業プラン履歴,017,WorkPlanHistory,,false,false
WorkPlanShare,作業プラン 共有,02c,WorkPlanShare,,false,false
WorkPlanTemplate,作業プランテンプレート,7Iy,WorkPlanTemplate,,true,false
WorkPlanTemplateChangeEvent,作業プランテンプレート 変更イベント,1CE,WorkPlanTemplateChangeEvent,,false,false
WorkPlanTemplateEntry,作業プランテンプレートエントリ,8xu,WorkPlanTemplateEntry,,true,false
WorkPlanTemplateEntryChangeEvent,作業プランテンプレートエントリ 変更イベント,1CE,WorkPlanTemplateEntryChangeEvent,,false,false
WorkPlanTemplateEntryFeed,作業プランテンプレートエントリフィード,0D5,WorkPlanTemplateEntryFeed,,false,false
WorkPlanTemplateEntryHistory,作業プランテンプレートエントリ履歴,017,WorkPlanTemplateEntryHistory,,false,false
WorkPlanTemplateFeed,作業プランテンプレートフィード,0D5,WorkPlanTemplateFeed,,false,false
WorkPlanTemplateHistory,作業プランテンプレート履歴,017,WorkPlanTemplateHistory,,false,false
WorkPlanTemplateShare,作業プランテンプレート 共有,02c,WorkPlanTemplateShare,,false,false
WorkStep,作業ステップ,0hF,WorkStep,,true,false
WorkStepChangeEvent,作業ステップ 変更イベント,1CE,WorkStepChangeEvent,,false,false
WorkStepFeed,作業ステップフィード,0D5,WorkStepFeed,,false,false
WorkStepHistory,作業手順履歴,017,WorkStepHistory,,false,false
WorkStepStatus,作業ステップ状況値,,WorkStepStatus,,false,false
WorkStepTemplate,作業ステップテンプレート,4L0,WorkStepTemplate,,true,false
WorkStepTemplateChangeEvent,作業ステップテンプレート 変更イベント,1CE,WorkStepTemplateChangeEvent,,false,false
WorkStepTemplateFeed,作業ステップテンプレートフィード,0D5,WorkStepTemplateFeed,,false,false
WorkStepTemplateHistory,作業ステップテンプレート履歴,017,WorkStepTemplateHistory,,false,false
WorkStepTemplateShare,作業ステップテンプレート 共有,02c,WorkStepTemplateShare,,false,false
WorkType,作業種別,08q,WorkType,,true,false
WorkTypeChangeEvent,作業種別 変更イベント,1CE,WorkTypeChangeEvent,,false,false
WorkTypeFeed,作業種別フィード,0D5,WorkTypeFeed,,false,false
WorkTypeGroup,作業種別グループ,0VS,WorkTypeGroup,,true,false
WorkTypeGroupFeed,作業種別グループフィード,0D5,WorkTypeGroupFeed,,false,false
WorkTypeGroupHistory,作業種別グループ履歴,017,WorkTypeGroupHistory,,false,false
WorkTypeGroupMember,作業種別グループメンバー,0Wz,WorkTypeGroupMember,,true,false
WorkTypeGroupMemberFeed,作業種別グループメンバーフィード,0D5,WorkTypeGroupMemberFeed,,false,false
WorkTypeGroupMemberHistory,作業種別グループメンバー履歴,017,WorkTypeGroupMemberHistory,,false,false
WorkTypeGroupShare,作業種別グループ 共有,02c,WorkTypeGroupShare,,false,false
WorkTypeHistory,作業種別履歴,017,WorkTypeHistory,,false,false
WorkTypeShare,作業種別 共有,02c,WorkTypeShare,,false,false
